anomaly_type,detection_method,level,study,site_id,country,region,metric,value,zscore,mean,std,severity,description,recommendation,lower_bound,upper_bound
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 870,SVK,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 6 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 875,ESP,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 7 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 876,ESP,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 6 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 880,ESP,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 6 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 882,ESP,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 9 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 886,ESP,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 15 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 890,ESP,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 9 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 90,SVK,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 8 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,MAJORITY_HIGH_RISK,site,Study_21,Site 90,SVK,EMEA,MAJORITY_HIGH_RISK,,,,,HIGH,53.3% of subjects (8/15) are high risk,Site-wide intervention needed - systemic quality issues,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 909,ESP,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 8 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 91,SVK,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 9 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 910,ARG,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 17 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 911,ARG,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 26 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_21,Site 911,ARG,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,sae represents 100% of all issues (26/26),Focus intervention on sae - appears to be primary problem,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 912,ARG,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 8 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 915,ARG,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 9 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 916,ARG,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 41 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_21,Site 916,ARG,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,sae represents 100% of all issues (41/41),Focus intervention on sae - appears to be primary problem,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 919,ARG,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 10 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 920,ARG,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 7 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 921,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 33 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_21,Site 921,BRA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,sae represents 100% of all issues (33/33),Focus intervention on sae - appears to be primary problem,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 922,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 7 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 923,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 21 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_21,Site 923,BRA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,sae represents 91% of all issues (21/23),Focus intervention on sae - appears to be primary problem,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 925,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 35 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_21,Site 925,BRA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,sae represents 100% of all issues (35/35),Focus intervention on sae - appears to be primary problem,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 926,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 11 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 927,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 10 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 928,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 7 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 930,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 28 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_21,Site 930,BRA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,sae represents 97% of all issues (28/29),Focus intervention on sae - appears to be primary problem,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 931,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 16 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 932,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 13 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 933,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 9 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 934,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 19 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 935,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 7 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 936,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 8 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 937,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 7 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 939,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 9 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 940,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 11 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 941,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 10 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 942,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 7 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 947,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 9 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 950,BRA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 37 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_21,Site 950,BRA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,sae represents 97% of all issues (37/38),Focus intervention on sae - appears to be primary problem,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 957,CAN,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 6 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 958,CAN,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 7 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 966,CAN,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 8 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 984,CAN,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 6 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 986,CHL,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 8 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 987,CHL,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 17 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 989,CHL,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 11 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 991,CHL,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 29 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_21,Site 991,CHL,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,sae represents 100% of all issues (29/29),Focus intervention on sae - appears to be primary problem,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 997,NOR,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 9 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_21,Site 999,NOR,EMEA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 9 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_22,Site 1175,USA,AMERICA,STALE_MISSING_DATA,,,,,HIGH,"Site has 4 missing visits, 21 missing pages outstanding for 437+ days",Escalate to site - missing data not being resolved,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_22,Site 1175,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,missing_pages represents 84% of all issues (21/25),Focus intervention on missing_pages - appears to be primary problem,,
PATTERN_ANOMALY,ZERO_ISSUES_HIGH_VOLUME,site,Study_22,Site 1351,DNK,EMEA,ZERO_ISSUES_HIGH_VOLUME,,,,,MEDIUM,Site has 133 subjects but zero DQI issues detected,Verify data completeness - may indicate missing source data,,
PATTERN_ANOMALY,ZERO_ISSUES_HIGH_VOLUME,site,Study_22,Site 1710,CZE,EMEA,ZERO_ISSUES_HIGH_VOLUME,,,,,MEDIUM,Site has 76 subjects but zero DQI issues detected,Verify data completeness - may indicate missing source data,,
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_22,Site 1848,ESP,EMEA,STALE_MISSING_DATA,,,,,HIGH,"Site has 10 missing visits, 26 missing pages outstanding for 146+ days",Escalate to site - missing data not being resolved,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_22,Site 187,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 18 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_22,Site 2042,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,missing_pages represents 86% of all issues (19/22),Focus intervention on missing_pages - appears to be primary problem,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_22,Site 2063,USA,AMERICA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 36 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_22,Site 2063,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,sae represents 90% of all issues (36/40),Focus intervention on sae - appears to be primary problem,,
PATTERN_ANOMALY,ZERO_ISSUES_HIGH_VOLUME,site,Study_22,Site 2065,USA,AMERICA,ZERO_ISSUES_HIGH_VOLUME,,,,,MEDIUM,Site has 53 subjects but zero DQI issues detected,Verify data completeness - may indicate missing source data,,
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_22,Site 2066,USA,AMERICA,STALE_MISSING_DATA,,,,,HIGH,"Site has 11 missing visits, 15 missing pages outstanding for 1378+ days",Escalate to site - missing data not being resolved,,
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_22,Site 332,USA,AMERICA,STALE_MISSING_DATA,,,,,HIGH,"Site has 6 missing visits, 23 missing pages outstanding for 475+ days",Escalate to site - missing data not being resolved,,
PATTERN_ANOMALY,SAE_NOT_FLAGGED,site,Study_22,Site 58,PHL,ASIA,SAE_NOT_FLAGGED,,,,,CRITICAL,Site has 9 pending SAE but not classified as High risk,Immediately review SAE processing at this site,,
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_22,Site 589,GBR,EMEA,STALE_MISSING_DATA,,,,,HIGH,"Site has 4 missing visits, 22 missing pages outstanding for 382+ days",Escalate to site - missing data not being resolved,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_22,Site 589,GBR,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,missing_pages represents 85% of all issues (22/26),Focus intervention on missing_pages - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 1,AUS,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 100% of all issues (98/98),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 10,HKG,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 94% of all issues (120/127),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 1018,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 97% of all issues (135/139),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 1034,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 93% of all issues (88/95),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 1037,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 94% of all issues (68/72),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 110,HKG,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 90% of all issues (47/52),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 113,CHN,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 100% of all issues (643/644),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 1645,IND,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 100% of all issues (39/39),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 1646,IND,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 96% of all issues (116/121),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 1674,TWN,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 88% of all issues (72/82),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 1675,TWN,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 81% of all issues (29/36),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 178,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 87% of all issues (133/153),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,STALE_MISSING_DATA,site,Study_24,Site 1791,ISR,EMEA,STALE_MISSING_DATA,,,,,HIGH,"Site has 1 missing visits, 23 missing pages outstanding for 186+ days",Escalate to site - missing data not being resolved,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 1791,ISR,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,missing_pages represents 82% of all issues (23/28),Focus intervention on missing_pages - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 1962,CAN,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 100% of all issues (25/25),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 2013,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 99% of all issues (392/394),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 2014,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 100% of all issues (26/26),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 2015,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 97% of all issues (411/425),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 2030,USA,AMERICA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 93% of all issues (283/304),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 2161,TUR,EMEA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 100% of all issues (684/684),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 2164,KOR,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 100% of all issues (279/279),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 2165,KOR,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 92% of all issues (184/199),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 2166,KOR,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 86% of all issues (50/58),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 2167,KOR,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 100% of all issues (495/495),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 2168,KOR,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 100% of all issues (581/581),Focus intervention on lab_issues - appears to be primary problem,,
PATTERN_ANOMALY,SINGLE_ISSUE_DOMINANCE,site,Study_24,Site 2169,KOR,ASIA,SINGLE_ISSUE_DOMINANCE,,,,,MEDIUM,lab_issues represents 91% of all issues (41/45),Focus intervention on lab_issues - appears to be primary problem,,
