study,site_id,anomaly_count,critical_count,high_count,medium_count,low_count,anomaly_types,type_diversity,anomaly_score,top_anomalies
Study_11,Site 507,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"avg_dqi_score (0.174) is outside IQR bounds [-0.078, 0.135]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (59.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1053,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (2.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 521,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (20.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 94,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (56.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1057,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; uncoded_meddra_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_page_missing_sum (131.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 869,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (36.000) is outside IQR bounds [0.000, 0.000]"
Study_16,Site 704,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"avg_dqi_score (0.156) is outside IQR bounds [-0.078, 0.135]; max_days_page_missing_sum (19.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (8.000) is outside IQR bounds [-1.500, 2.500]"
Study_8,Site 370,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subjects_with_issues (11.000) is outside IQR bounds [-3.500, 8.500]; uncoded_whodd_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (64.000) is outside IQR bounds [-1.500, 2.500]"
Study_20,Site 784,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"avg_dqi_score (0.139) is outside IQR bounds [-0.078, 0.135]; missing_pages_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]; max_days_page_missing_sum (28.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1138,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"avg_dqi_score (0.146) is outside IQR bounds [-0.078, 0.135]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (21.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 973,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum is 3.6 standard deviations above the mean (209.000 vs mean 12.455)"
Study_16,Site 733,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"uncoded_whodd_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; edrr_open_issues_sum is 2.8 standard deviations above the mean (14.000 vs mean 0.631); inactivated_forms_count_sum (37.000) is outside IQR bounds [-1.500, 2.500]"
Study_22,Site 330,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subject_count is 3.5 standard deviations above the mean (101.000 vs mean 17.051); missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; uncoded_whodd_count_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_5,Site 187,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_pages_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; max_days_page_missing_sum (147.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (25.000) is outside IQR bounds [-1.500, 2.500]"
Study_21,Site 857,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (38.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2002,6,0,4,2,0,STATISTICAL_OUTLIER,1,0.733,"subject_count is 2.6 standard deviations above the mean (80.000 vs mean 17.051); missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 1981,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subjects_with_issues (13.000) is outside IQR bounds [-3.500, 8.500]; edrr_open_issues_sum (2.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (288.000) is outside IQR bounds [-1.500, 2.500]"
Study_21,Site 584,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; uncoded_meddra_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; uncoded_whodd_count_sum (2.000) is outside IQR bounds [0.000, 0.000]"
Study_25,Site 518,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subjects_with_issues (12.000) is outside IQR bounds [-3.500, 8.500]; edrr_open_issues_sum (1.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (91.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 2222,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subjects_with_issues (9.000) is outside IQR bounds [-3.500, 8.500]; edrr_open_issues_sum (1.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (76.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 419,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subjects_with_issues (13.000) is outside IQR bounds [-3.500, 8.500]; edrr_open_issues_sum (4.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (215.000) is outside IQR bounds [-1.500, 2.500]"
Study_10,Site 452,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"avg_dqi_score (0.193) is outside IQR bounds [-0.078, 0.135]; uncoded_meddra_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; lab_issues_count_sum (2.000) is outside IQR bounds [0.000, 0.000]"
Study_25,Site 13,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subjects_with_issues (11.000) is outside IQR bounds [-3.500, 8.500]; edrr_open_issues_sum (1.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (169.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 1677,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subjects_with_issues (9.000) is outside IQR bounds [-3.500, 8.500]; edrr_open_issues_sum (4.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (62.000) is outside IQR bounds [-1.500, 2.500]"
Study_16,Site 611,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subjects_with_issues (12.000) is outside IQR bounds [-3.500, 8.500]; uncoded_meddra_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (167.000) is outside IQR bounds [-1.500, 2.500]"
Study_25,Site 61,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subjects_with_issues is 2.8 standard deviations above the mean (21.000 vs mean 3.590); edrr_open_issues_sum (1.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (297.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 197,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"missing_pages_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; lab_issues_count_sum (5.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (37.000) is outside IQR bounds [-1.500, 2.500]"
Study_22,Site 935,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subject_count (75.000) is outside IQR bounds [-21.500, 46.500]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; edrr_open_issues_sum (3.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 963,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"uncoded_meddra_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; uncoded_whodd_count_sum (2.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1081,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"sae_pending_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_16,Site 708,6,0,4,2,0,STATISTICAL_OUTLIER,1,0.733,"avg_dqi_score (0.175) is outside IQR bounds [-0.078, 0.135]; missing_visit_count_sum is 4.0 standard deviations above the mean (6.000 vs mean 0.472); missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]"
Study_22,Site 946,3,0,2,1,0,STATISTICAL_OUTLIER,1,0.733,"subject_count (62.000) is outside IQR bounds [-21.500, 46.500]; max_days_page_missing_sum (111.000) is outside IQR bounds [0.000, 0.000]; uncoded_whodd_count_sum (2.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1526,7,1,1,5,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.729,"subject_count (49.000) is outside IQR bounds [-21.500, 46.500]; high_risk_count (8.000) is outside IQR bounds [-3.000, 5.000]; subjects_with_issues (10.000) is outside IQR bounds [-3.500, 8.500]"
Study_1,Site 21,7,0,3,4,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.729,"avg_dqi_score (0.184) is outside IQR bounds [-0.078, 0.135]; sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; missing_pages_count_sum is 2.8 standard deviations above the mean (19.000 vs mean 1.797)"
Study_1,Site 14,8,0,5,3,0,STATISTICAL_OUTLIER,1,0.722,"subjects_with_issues (12.000) is outside IQR bounds [-3.500, 8.500]; missing_visit_count_sum is 2.5 standard deviations above the mean (4.000 vs mean 0.472); missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]"
Study_24,Site 2182,5,0,2,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.72,"avg_dqi_score (0.171) is outside IQR bounds [-0.078, 0.135]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; lab_issues_count_sum (36.000) is outside IQR bounds [0.000, 0.000]"
Study_24,Site 178,5,0,2,3,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.72,"avg_dqi_score (0.189) is outside IQR bounds [-0.078, 0.135]; missing_pages_count_sum is 3.0 standard deviations above the mean (20.000 vs mean 1.797); lab_issues_count_sum (133.000) is outside IQR bounds [0.000, 0.000]"
Study_16,Site 694,5,0,3,2,0,STATISTICAL_OUTLIER,1,0.715,"avg_dqi_score (0.192) is outside IQR bounds [-0.078, 0.135]; missing_visit_count_sum (3.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (34.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1234,5,0,3,2,0,STATISTICAL_OUTLIER,1,0.715,"subjects_with_issues (9.000) is outside IQR bounds [-3.500, 8.500]; sae_pending_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum is 4.0 standard deviations above the mean (6.000 vs mean 0.472)"
Study_19,Site 9,5,0,3,2,0,STATISTICAL_OUTLIER,1,0.715,"avg_dqi_score (0.174) is outside IQR bounds [-0.078, 0.135]; missing_pages_count_sum (15.000) is outside IQR bounds [-1.500, 2.500]; max_days_page_missing_sum (22.000) is outside IQR bounds [0.000, 0.000]"
Study_17,Site 16,5,0,3,2,0,STATISTICAL_OUTLIER,1,0.715,"avg_dqi_score is 2.7 standard deviations above the mean (0.206 vs mean 0.045); missing_pages_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; lab_issues_count_sum (14.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 318,5,0,3,2,0,STATISTICAL_OUTLIER,1,0.715,"subject_count (55.000) is outside IQR bounds [-21.500, 46.500]; missing_visit_count_sum (3.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]"
Study_22,Site 125,5,0,3,2,0,STATISTICAL_OUTLIER,1,0.715,"subject_count (60.000) is outside IQR bounds [-21.500, 46.500]; missing_visit_count_sum is 2.5 standard deviations above the mean (4.000 vs mean 0.472); missing_pages_count_sum (8.000) is outside IQR bounds [-1.500, 2.500]"
Study_22,Site 913,5,0,3,2,0,STATISTICAL_OUTLIER,1,0.715,"subject_count is 2.9 standard deviations above the mean (86.000 vs mean 17.051); missing_visit_count_sum is 2.5 standard deviations above the mean (4.000 vs mean 0.472); missing_pages_count_sum (11.000) is outside IQR bounds [-1.500, 2.500]"
Study_22,Site 1951,5,0,3,2,0,STATISTICAL_OUTLIER,1,0.715,"subject_count (70.000) is outside IQR bounds [-21.500, 46.500]; missing_visit_count_sum is 2.5 standard deviations above the mean (4.000 vs mean 0.472); missing_pages_count_sum (15.000) is outside IQR bounds [-1.500, 2.500]"
Study_8,Site 429,5,0,3,2,0,STATISTICAL_OUTLIER,1,0.715,"avg_dqi_score (0.164) is outside IQR bounds [-0.078, 0.135]; uncoded_meddra_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; lab_issues_count_sum (5.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1851,5,0,3,2,0,STATISTICAL_OUTLIER,1,0.715,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (110.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1909,5,0,3,2,0,STATISTICAL_OUTLIER,1,0.715,"subject_count (69.000) is outside IQR bounds [-21.500, 46.500]; missing_visit_count_sum is 3.3 standard deviations above the mean (5.000 vs mean 0.472); missing_pages_count_sum (10.000) is outside IQR bounds [-1.500, 2.500]"
Study_22,Site 967,5,0,3,2,0,STATISTICAL_OUTLIER,1,0.715,"subject_count (65.000) is outside IQR bounds [-21.500, 46.500]; missing_visit_count_sum is 2.5 standard deviations above the mean (4.000 vs mean 0.472); missing_pages_count_sum (10.000) is outside IQR bounds [-1.500, 2.500]"
Study_16,Site 652,5,0,3,2,0,STATISTICAL_OUTLIER,1,0.715,"avg_dqi_score is 2.7 standard deviations above the mean (0.205 vs mean 0.045); missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_page_missing_sum (9.000) is outside IQR bounds [0.000, 0.000]"
Study_5,Site 317,5,0,3,2,0,STATISTICAL_OUTLIER,1,0.715,"subjects_with_issues (11.000) is outside IQR bounds [-3.500, 8.500]; missing_pages_count_sum (11.000) is outside IQR bounds [-1.500, 2.500]; lab_issues_count_sum (6.000) is outside IQR bounds [0.000, 0.000]"
Study_20,Site 466,5,0,3,2,0,STATISTICAL_OUTLIER,1,0.715,"avg_dqi_score (0.140) is outside IQR bounds [-0.078, 0.135]; missing_pages_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; lab_issues_count_sum (8.000) is outside IQR bounds [0.000, 0.000]"
Study_5,Site 263,5,0,3,2,0,STATISTICAL_OUTLIER,1,0.715,"subjects_with_issues (9.000) is outside IQR bounds [-3.500, 8.500]; missing_pages_count_sum (10.000) is outside IQR bounds [-1.500, 2.500]; lab_issues_count_sum (6.000) is outside IQR bounds [0.000, 0.000]"
Study_20,Site 124,5,0,3,2,0,STATISTICAL_OUTLIER,1,0.715,"avg_dqi_score is 2.9 standard deviations above the mean (0.217 vs mean 0.045); missing_pages_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]; max_days_page_missing_sum (29.000) is outside IQR bounds [0.000, 0.000]"
Study_5,Site 326,5,0,3,2,0,STATISTICAL_OUTLIER,1,0.715,"subjects_with_issues (12.000) is outside IQR bounds [-3.500, 8.500]; missing_pages_count_sum is 2.8 standard deviations above the mean (19.000 vs mean 1.797); lab_issues_count_sum (26.000) is outside IQR bounds [0.000, 0.000]"
Study_16,Site 722,5,0,3,2,0,STATISTICAL_OUTLIER,1,0.715,"avg_dqi_score (0.147) is outside IQR bounds [-0.078, 0.135]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (16.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1986,7,1,2,4,0,STATISTICAL_OUTLIER,1,0.707,"subject_count (53.000) is outside IQR bounds [-21.500, 46.500]; high_risk_count (6.000) is outside IQR bounds [-3.000, 5.000]; subjects_with_issues is 3.2 standard deviations above the mean (23.000 vs mean 3.590)"
Study_24,Site 286,6,0,2,4,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.7,"avg_dqi_score (0.161) is outside IQR bounds [-0.078, 0.135]; missing_pages_count_sum is 3.0 standard deviations above the mean (20.000 vs mean 1.797); lab_issues_count_sum is 3.0 standard deviations above the mean (191.000 vs mean 6.077)"
Study_24,Site 1018,6,0,2,4,0,"PATTERN_ANOMALY, STATISTICAL_OUTLIER",2,0.7,"avg_dqi_score (0.179) is outside IQR bounds [-0.078, 0.135]; uncoded_meddra_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]"
Study_21,Site 1089,4,0,2,2,0,STATISTICAL_OUTLIER,1,0.688,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]"
Study_21,Site 1099,2,0,1,1,0,STATISTICAL_OUTLIER,1,0.688,"sae_pending_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; missing_pages_count_sum (7.000) is outside IQR bounds [-1.500, 2.500]"
Study_21,Site 1102,2,0,1,1,0,STATISTICAL_OUTLIER,1,0.688,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; uncoded_meddra_count_sum (2.000) is outside IQR bounds [0.000, 0.000]"
Study_8,Site 404,2,0,1,1,0,STATISTICAL_OUTLIER,1,0.688,"uncoded_meddra_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]"
Study_21,Site 1184,2,0,1,1,0,STATISTICAL_OUTLIER,1,0.688,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; uncoded_meddra_count_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1182,4,0,2,2,0,STATISTICAL_OUTLIER,1,0.688,"sae_pending_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]"
Study_5,Site 259,2,0,1,1,0,STATISTICAL_OUTLIER,1,0.688,"avg_dqi_score (0.136) is outside IQR bounds [-0.078, 0.135]; max_days_page_missing_sum (14.000) is outside IQR bounds [0.000, 0.000]"
Study_8,Site 371,2,0,1,1,0,STATISTICAL_OUTLIER,1,0.688,"max_days_page_missing_sum (50.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]"
Study_21,Site 1206,2,0,1,1,0,STATISTICAL_OUTLIER,1,0.688,"missing_visit_count_sum is 2.5 standard deviations above the mean (4.000 vs mean 0.472); max_days_outstanding_sum (121.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 259,2,0,1,1,0,STATISTICAL_OUTLIER,1,0.688,missing_visit_count_sum is 2.5 standard deviations above the mean (4.000 vs mean 0.472); max_days_outstanding_sum is 4.0 standard deviations above the mean (232.000 vs mean 12.455)
Study_8,Site 414,2,0,1,1,0,STATISTICAL_OUTLIER,1,0.688,"uncoded_meddra_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]"
Study_21,Site 1348,2,0,1,1,0,STATISTICAL_OUTLIER,1,0.688,"sae_pending_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; uncoded_whodd_count_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1346,2,0,1,1,0,STATISTICAL_OUTLIER,1,0.688,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; uncoded_whodd_count_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 939,4,0,2,2,0,STATISTICAL_OUTLIER,1,0.688,"subject_count (72.000) is outside IQR bounds [-21.500, 46.500]; max_days_page_missing_sum (21.000) is outside IQR bounds [0.000, 0.000]; edrr_open_issues_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1480,2,0,1,1,0,STATISTICAL_OUTLIER,1,0.688,"sae_pending_count_sum (3.000) is outside IQR bounds [-1.500, 2.500]; uncoded_whodd_count_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1030,2,0,1,1,0,STATISTICAL_OUTLIER,1,0.688,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum is 2.6 standard deviations above the mean (153.000 vs mean 12.455)"
Study_22,Site 1967,4,0,2,2,0,STATISTICAL_OUTLIER,1,0.688,"subject_count (71.000) is outside IQR bounds [-21.500, 46.500]; missing_visit_count_sum is 2.5 standard deviations above the mean (4.000 vs mean 0.472); missing_pages_count_sum (13.000) is outside IQR bounds [-1.500, 2.500]"
Study_22,Site 521,4,0,2,2,0,STATISTICAL_OUTLIER,1,0.688,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum is 2.8 standard deviations above the mean (164.000 vs mean 12.455)"
