study,site_id,country,region,subject_count,avg_dqi_score,max_dqi_score,std_dqi_score,total_issue_types,avg_issue_types,high_risk_count,medium_risk_count,subjects_with_issues,sae_pending_count_sum,uncoded_meddra_count_sum,missing_visit_count_sum,missing_pages_count_sum,lab_issues_count_sum,max_days_outstanding_sum,max_days_page_missing_sum,uncoded_whodd_count_sum,edrr_open_issues_sum,inactivated_forms_count_sum,site_risk_category
Study_24,Site 2165,KOR,ASIA,8,0.21742984934842485,0.34923476371458406,0.10749356759962311,24,3.0,3,5,8,0,0,3,12,184,8,0,8,1,0,High
Study_24,Site 2166,KOR,ASIA,4,0.17187560683218736,0.198544543959419,0.018319521908011463,9,2.25,0,4,4,0,0,0,8,50,0,0,1,0,0,High
Study_24,Site 2167,KOR,ASIA,8,0.11631119510439168,0.13333333333333333,0.013978692524899855,8,1.0,0,8,8,0,0,0,0,495,0,0,0,0,0,High
Study_24,Site 2168,KOR,ASIA,11,0.1013043659856494,0.1608283837293017,0.06668886438606836,13,1.1818181818181819,0,8,8,0,0,0,0,581,0,0,0,4,1,High
Study_24,Site 2169,KOR,ASIA,12,0.11687140575427463,0.2876644143697862,0.09388699046564748,19,1.5833333333333333,2,7,9,0,3,1,3,41,16,77,3,3,0,High
Study_24,Site 2170,TUR,EMEA,4,0.2507778752699784,0.29998650107991365,0.032805750539956824,12,3.0,1,3,4,0,1,0,4,767,0,0,0,3,0,High
Study_24,Site 2171,TUR,EMEA,3,0.24156433572958125,0.2732371961306926,0.046061630834860895,9,3.0,2,1,3,0,0,0,11,218,0,23,1,1,0,High
Study_24,Site 2172,TUR,EMEA,3,0.19725152905198776,0.2480045871559633,0.058458230811610966,6,2.0,1,2,3,0,0,0,5,550,0,0,1,0,0,High
Study_24,Site 2173,TUR,EMEA,4,0.16012029725695343,0.1738345932325414,0.013532893106767509,8,2.0,0,4,4,0,0,0,1,233,0,0,1,2,0,High
Study_24,Site 2174,TUR,EMEA,2,0.17746580273578116,0.18610511159107276,0.012217827752683359,4,2.0,0,2,2,0,0,0,8,40,0,0,0,0,0,High
Study_24,Site 2175,TUR,EMEA,3,0.126933973367237,0.2517363172648316,0.12588169541542515,5,1.6666666666666667,1,1,2,0,0,0,10,36,0,27,0,0,0,High
Study_24,Site 2176,TUR,EMEA,4,0.22728751119356436,0.4455616767978239,0.15617285398426106,11,2.75,1,3,4,0,0,1,9,233,42,67,3,0,0,High
Study_24,Site 2177,TUR,EMEA,4,0.24190581655894697,0.3366572873438864,0.0982681376593933,11,2.75,2,2,4,0,2,1,5,213,2,18,0,0,0,High
Study_24,Site 2178,TUR,EMEA,3,0.26486632922967573,0.29039990446674874,0.027173984182514665,10,3.3333333333333335,2,1,3,0,0,0,13,210,0,244,1,0,0,High
Study_24,Site 2179,TUR,EMEA,4,0.11385528870456321,0.1641153707703384,0.07762865596349007,6,1.5,0,3,3,0,0,0,3,57,0,7,0,0,0,High
Study_24,Site 2180,TUR,EMEA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_24,Site 2181,TUR,EMEA,3,0.21759199415520505,0.2817872340425532,0.06170788854293648,8,2.6666666666666665,1,2,3,0,1,0,11,58,0,14,1,0,0,High
Study_24,Site 2182,TUR,EMEA,3,0.17061896154690603,0.19766501998989017,0.024302276443125957,7,2.3333333333333335,0,3,3,0,0,0,4,36,0,32,0,0,0,High
Study_24,Site 2183,CHN,ASIA,6,0.243154705128244,0.5268196544276459,0.17598212850857112,17,2.8333333333333335,3,2,5,1,12,1,2,66,3,0,14,0,0,High
Study_24,Site 2184,CHN,ASIA,10,0.20995297899884582,0.3669030752769137,0.14345267132220577,24,2.4,5,3,8,0,26,0,6,92,0,60,6,0,0,High
Study_24,Site 2185,CHN,ASIA,7,0.16423193523498417,0.292380829460517,0.12055437885370696,16,2.2857142857142856,2,3,5,0,0,2,15,34,6,86,2,0,0,High
Study_24,Site 2186,CHN,ASIA,5,0.24509203599224455,0.3381803080344754,0.09944126941687165,18,3.6,3,2,5,0,0,3,2,57,8,50,9,0,0,High
Study_24,Site 2187,DEU,EMEA,7,0.180674235928154,0.35878693164658076,0.12097192084342784,15,2.142857142857143,3,3,6,0,0,1,22,271,8,144,0,0,0,High
Study_24,Site 2188,ISR,EMEA,3,0.25351675877676644,0.34517464638069534,0.07997719430731749,10,3.3333333333333335,1,2,3,0,0,1,5,208,2,139,0,0,0,High
Study_24,Site 2189,USA,AMERICA,2,0.06844523814241651,0.13689047628483303,0.0967961840608617,2,1.0,0,1,1,0,0,0,0,18,0,0,1,0,0,Medium
Study_24,Site 2190,USA,AMERICA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_24,Site 2191,USA,AMERICA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_24,Site 259,AUS,ASIA,3,0.30155628405866514,0.32415199536330674,0.035461823547495434,11,3.6666666666666665,3,0,3,0,2,0,9,170,0,44,2,0,0,High
Study_24,Site 28,AUS,ASIA,4,0.2548842486093664,0.361608628706724,0.0855164812617325,12,3.0,2,2,4,0,1,1,14,142,13,57,0,0,0,High
Study_24,Site 281,DEU,EMEA,23,0.1786970128481091,0.44760607140459846,0.14171317232620234,52,2.260869565217391,7,12,19,0,10,6,11,329,32,122,6,0,0,High
Study_24,Site 286,DEU,EMEA,8,0.1613366342755824,0.23305211157575484,0.08666145340198732,16,2.0,0,7,7,0,0,0,20,191,0,225,1,0,0,High
Study_24,Site 3,AUS,ASIA,7,0.0774803555034077,0.2371244575663305,0.10774821064567079,7,1.0,0,3,3,0,1,1,0,10,0,0,1,1,0,Medium
Study_24,Site 326,USA,AMERICA,4,0.24329441799311496,0.3619538485526705,0.16466794315156383,13,3.25,3,0,3,0,0,3,8,46,64,66,3,0,0,High
Study_24,Site 327,USA,AMERICA,2,0.32077716363118647,0.38492665857276026,0.09072108576575785,9,4.5,2,0,2,0,1,1,1,70,30,58,2,1,0,High
Study_24,Site 338,USA,AMERICA,1,0.344248915132661,0.344248915132661,0.0,4,4.0,1,0,1,0,2,0,4,6,0,0,2,0,0,High
Study_24,Site 349,PRT,EMEA,2,0.10343668882636178,0.20687337765272357,0.1462815681852064,3,1.5,0,1,1,0,0,0,1,28,0,0,1,0,0,High
Study_24,Site 420,CHN,ASIA,6,0.12731312488169014,0.22717125382262995,0.0759050815705025,9,1.5,0,5,5,0,3,0,6,52,0,14,14,0,0,High
Study_24,Site 421,CHN,ASIA,2,0.17453900709219858,0.1747304964539007,0.0002708068523693188,4,2.0,0,2,2,0,0,0,20,0,0,45,0,0,0,High
Study_24,Site 423,CHN,ASIA,7,0.19677607401528552,0.35677013336207647,0.14259358885670126,18,2.5714285714285716,4,1,5,0,3,1,15,35,2,46,3,0,0,High
Study_24,Site 425,CHN,ASIA,1,0.18448524118070556,0.18448524118070556,0.0,2,2.0,0,1,1,0,0,0,4,33,0,0,0,0,0,High
Study_24,Site 426,CHN,ASIA,8,0.12957885454465223,0.3021187855430281,0.10810050792497072,14,1.75,1,5,6,0,1,0,8,71,0,27,3,0,0,High
Study_24,Site 469,TWN,ASIA,2,0.20306287624649605,0.20366666283718582,0.0008538831853324853,6,3.0,0,2,2,0,0,0,2,54,0,35,0,0,0,High
Study_24,Site 48,KOR,ASIA,17,0.1507036294350486,0.29147524194408136,0.07217096348403844,35,2.0588235294117645,2,13,15,0,1,1,14,158,1,0,0,1,2,High
Study_24,Site 49,KOR,ASIA,14,0.10204648521436062,0.40596775259840917,0.109383398452957,17,1.2142857142857142,1,9,10,0,2,1,0,185,2,0,6,0,0,High
Study_24,Site 5,TUR,EMEA,3,0.26345418015164335,0.3652988446995266,0.09156036035576645,10,3.3333333333333335,1,2,3,0,0,1,27,57,9,95,0,0,0,High
Study_24,Site 50,KOR,ASIA,19,0.1786661130804328,0.51286216493272,0.1218366111528219,38,2.0,4,14,18,1,2,2,5,1142,32,226,12,0,0,High
Study_24,Site 503,CHN,ASIA,4,0.13378501773049645,0.1355709219858156,0.0027452593506294178,8,2.0,0,4,4,0,0,0,7,0,0,37,0,0,0,High
Study_24,Site 506,CHN,ASIA,5,0.14225116742954141,0.23658450076287474,0.056365270476807346,10,2.0,0,5,5,0,1,0,0,10,0,0,5,0,0,High
Study_24,Site 507,CHN,ASIA,6,0.12323609422032344,0.3978822686872436,0.19174627297623417,9,1.5,2,0,2,0,1,2,7,41,37,0,0,0,0,High
Study_24,Site 51,KOR,ASIA,14,0.11261150774238181,0.33163684894239537,0.11379957951973481,17,1.2142857142857142,2,8,10,3,3,2,0,72,11,0,0,0,1,High
Study_24,Site 52,KOR,ASIA,34,0.149221808026036,0.3731200927862914,0.08961761248643502,52,1.5294117647058822,5,26,31,0,0,4,8,2368,44,410,2,1,0,High
Study_24,Site 520,DEU,EMEA,5,0.1941828235626764,0.3434906204770845,0.13412989279852053,14,2.8,2,2,4,0,1,0,18,6,0,90,4,0,0,High
Study_24,Site 521,DEU,EMEA,6,0.15687943111659086,0.3398888709082977,0.117730922945235,13,2.1666666666666665,1,4,5,0,0,1,4,122,3,99,0,0,0,High
Study_24,Site 522,DEU,EMEA,3,0.2478230939618883,0.31695118375904696,0.06178464045731622,9,3.0,1,2,3,0,0,1,11,121,4,49,0,0,0,High
Study_24,Site 524,ISR,EMEA,1,0.3944978026349074,0.3944978026349074,0.0,5,5.0,1,0,1,0,0,1,5,66,3,0,3,0,0,High
Study_24,Site 525,ISR,EMEA,4,0.1733269272668713,0.19420446364290858,0.03494949451394554,8,2.0,0,4,4,0,0,0,10,183,0,0,0,0,1,High
Study_24,Site 53,KOR,ASIA,8,0.1585815136298029,0.19337445756633048,0.016183309808277944,18,2.25,0,8,8,0,0,0,8,33,0,0,1,0,1,High
Study_24,Site 530,PRT,EMEA,5,0.23302075636741856,0.3793658829966597,0.0926930036707006,15,3.0,1,4,5,0,0,1,39,73,2,140,0,0,0,High
Study_24,Site 536,USA,AMERICA,8,0.15301872200208425,0.39873951607151215,0.15711454620178025,16,2.0,2,3,5,0,1,1,15,139,14,289,0,0,0,High
Study_24,Site 558,TUR,EMEA,1,0.4606484555368037,0.4606484555368037,0.0,6,6.0,1,0,1,0,1,1,1,70,3,0,1,0,0,High
Study_24,Site 594,USA,AMERICA,2,0.20150413471509437,0.29375700953098066,0.13046526673253372,4,2.0,1,1,2,0,2,0,0,79,0,0,4,0,0,High
Study_24,Site 597,IND,ASIA,3,0.21741261252291308,0.23364006709250495,0.026785123166638013,8,2.6666666666666665,0,3,3,0,0,0,21,32,0,16,0,0,0,High
Study_24,Site 6,TUR,EMEA,3,0.2535195035460993,0.25704787234042553,0.004849688160361862,9,3.0,3,0,3,0,0,0,7,715,0,210,0,0,0,High
Study_24,Site 87,HKG,ASIA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_24,Site 875,DEU,EMEA,23,0.18170976951638795,0.4188984881209504,0.10083349797657544,49,2.130434782608696,6,16,22,1,10,2,14,667,19,221,3,0,0,High
Study_24,Site 876,DEU,EMEA,6,0.16840152106980377,0.30785169569413173,0.08440373488713662,13,2.1666666666666665,1,5,6,0,1,0,12,35,0,51,0,0,0,High
Study_24,Site 877,DEU,EMEA,3,0.06922528032619776,0.13333333333333333,0.06681380064044151,2,0.6666666666666666,0,2,2,0,1,0,0,0,0,0,2,0,0,Medium
Study_24,Site 879,DEU,EMEA,4,0.10266153707703385,0.15524658027357813,0.035060391546787605,5,1.25,0,4,4,0,0,0,2,12,0,0,0,0,0,High
Study_24,Site 88,HKG,ASIA,3,0.06599472042236622,0.09953203743700506,0.05715565497891971,2,0.6666666666666666,0,2,2,0,0,0,0,58,0,0,0,0,0,Medium
Study_24,Site 880,DEU,EMEA,12,0.19829662094752645,0.5357354707535336,0.14805641184259472,28,2.3333333333333335,4,7,11,0,5,1,56,328,17,227,2,0,0,High
Study_24,Site 883,DEU,EMEA,3,0.28766671471370003,0.38454460441406557,0.08393548254373916,11,3.6666666666666665,1,2,3,0,0,1,17,82,61,158,0,0,0,High
Study_24,Site 884,DEU,EMEA,4,0.2946359657109725,0.33508487291766204,0.048092710603019916,15,3.75,3,1,4,0,2,4,0,21,32,0,1,0,0,High
Study_24,Site 887,DEU,EMEA,2,0.29019978401727864,0.29073974082073434,0.000763614234542732,6,3.0,2,0,2,0,4,0,4,10,0,0,0,0,0,High
Study_24,Site 888,DEU,EMEA,23,0.3159942367956172,0.511338227080851,0.11296331957676899,90,3.9130434782608696,15,8,23,0,10,10,160,512,240,897,23,0,0,High
Study_24,Site 904,DEU,EMEA,4,0.11006649092989906,0.35585271677935143,0.1686201081284533,6,1.5,1,1,2,0,0,1,6,10,3,23,0,0,0,High
Study_24,Site 952,CAN,AMERICA,6,0.1805211262329933,0.36009055190478373,0.15897180931890675,15,2.5,3,1,4,0,2,0,15,4,0,106,11,0,0,High
Study_24,Site 953,CAN,AMERICA,11,0.23710584511072771,0.34872257708745,0.13116431628148423,33,3.0,6,3,9,0,14,0,17,201,0,379,0,0,0,High
Study_24,Site 954,CAN,AMERICA,2,0.12483625438405296,0.24967250876810593,0.17654512402578545,3,1.5,1,0,1,0,0,0,6,29,0,0,3,0,0,High
Study_24,Site 955,CAN,AMERICA,17,0.2082761281834004,0.4829311230899887,0.14285070804446326,46,2.7058823529411766,8,6,14,0,11,3,19,255,33,214,16,0,1,High
Study_24,Site 963,CAN,AMERICA,17,0.16617503674128575,0.49936199056882474,0.14822116452988146,34,2.0,4,8,12,0,4,2,44,444,95,242,12,0,0,High
Study_24,Site 986,MEX,AMERICA,1,0.10115190784737224,0.10115190784737224,0.0,1,1.0,0,1,1,0,0,0,0,33,0,0,0,0,0,High
Study_25,Site 1003,SVK,EMEA,1,0.05063596491228073,0.05063596491228073,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,7,Medium
Study_25,Site 1004,SVK,EMEA,2,0.05195175438596496,0.05491228070175447,0.004186816467551978,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,22,Medium
Study_25,Site 1008,SVN,EMEA,3,0.07773757309941526,0.09449561403508779,0.024212126140304616,5,1.6666666666666667,0,3,3,0,0,0,0,0,0,0,0,3,37,Medium
Study_25,Site 1010,ZAF,EMEA,4,0.05022478070175441,0.050307017543859675,0.0001644736842105303,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,23,Medium
Study_25,Site 109,AUS,ASIA,8,0.05316885964912284,0.06333333333333332,0.004535317373707512,8,1.0,0,8,8,0,0,0,0,0,0,0,0,0,208,Medium
Study_25,Site 11,IND,ASIA,1,0.050307017543859675,0.050307017543859675,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,6,Medium
Study_25,Site 12,ISR,EMEA,1,0.05885964912280714,0.05885964912280714,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,32,Medium
Study_25,Site 125,HUN,EMEA,4,0.05529057017543863,0.06333333333333332,0.006548917208013445,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,136,Medium
Study_25,Site 126,HUN,EMEA,4,0.05413925438596494,0.06333333333333332,0.006270942521358835,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,155,Medium
Study_25,Site 127,HUN,EMEA,2,0.051622807017543904,0.051622807017543904,0.0,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,20,Medium
Study_25,Site 13,NLD,EMEA,11,0.05582236842105266,0.09104166666666674,0.012325444222923487,12,1.0909090909090908,0,11,11,0,0,0,0,0,0,0,0,1,169,Medium
Study_25,Site 130,IND,ASIA,7,0.05204573934837097,0.05721491228070186,0.0028532860461312945,7,1.0,0,7,7,0,0,0,0,0,0,0,0,0,79,Medium
Study_25,Site 131,IND,ASIA,7,0.05659617794486219,0.08643640350877195,0.013262057032566223,8,1.1428571428571428,0,7,7,0,0,0,0,0,0,0,0,1,65,Medium
Study_25,Site 148,ITA,EMEA,3,0.05326754385964918,0.06083333333333348,0.006554229883280103,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,45,Medium
Study_25,Site 149,ITA,EMEA,21,0.050808270676691754,0.06083333333333348,0.002606000376694052,21,1.0,0,21,21,0,0,0,0,0,0,0,0,0,158,Medium
Study_25,Site 154,JPN,ASIA,1,0.05228070175438601,0.05228070175438601,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,12,Medium
Study_25,Site 155,JPN,ASIA,9,0.04994152046783627,0.05392543859649129,0.001502433070838254,9,1.0,0,9,9,0,0,0,0,0,0,0,0,0,44,Medium
Study_25,Site 158,JPN,ASIA,5,0.051228070175438636,0.05458333333333341,0.0019377205888188565,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,44,Medium
Study_25,Site 160,JPN,ASIA,4,0.05104714912280705,0.05392543859649129,0.002104149239297776,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,33,Medium
Study_25,Site 162,KOR,ASIA,10,0.05142543859649127,0.05589912280701763,0.001829531018825828,10,1.0,0,10,10,0,0,0,0,0,0,0,0,0,94,Medium
Study_25,Site 1673,BRA,AMERICA,5,0.05129385964912284,0.05425438596491235,0.0017092606653640412,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,45,Medium
Study_25,Site 1674,BRA,AMERICA,5,0.05258333333333335,0.06333333333333332,0.006011120523213471,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,76,Medium
Study_25,Site 1676,BRA,AMERICA,5,0.05405701754385972,0.05918859649122819,0.004039495113949718,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,87,Medium
Study_25,Site 1677,BRA,AMERICA,9,0.05569200779727098,0.09778508771929828,0.015823364240492025,10,1.1111111111111112,0,9,9,0,0,0,0,0,0,0,0,4,62,Medium
Study_25,Site 1678,BRA,AMERICA,4,0.05104714912280705,0.05458333333333341,0.0023625505950016995,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,33,Medium
Study_25,Site 1716,ISR,EMEA,2,0.051622807017543904,0.053267543859649186,0.002326009148639993,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,20,Medium
Study_25,Site 1734,JPN,ASIA,6,0.050800438596491256,0.05458333333333341,0.0018578975324267243,6,1.0,0,6,6,0,0,0,0,0,0,0,0,0,45,Medium
Study_25,Site 1735,JPN,ASIA,2,0.0527741228070176,0.05589912280701763,0.004419417382415972,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,27,Medium
Study_25,Site 1736,JPN,ASIA,2,0.053267543859649186,0.05655701754385975,0.004652018297279979,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,30,Medium
Study_25,Site 1737,JPN,ASIA,1,0.04964912280701756,0.04964912280701756,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,4,Medium
Study_25,Site 1738,JPN,ASIA,15,0.051929824561403555,0.061491228070175596,0.003304632989509887,15,1.0,0,15,15,0,0,0,0,0,0,0,0,0,164,Medium
Study_25,Site 1739,JPN,ASIA,10,0.055885964912280775,0.06333333333333332,0.004942420071060165,10,1.0,0,10,10,0,0,0,0,0,0,0,0,0,269,Medium
Study_25,Site 1740,JPN,ASIA,10,0.05781359649122815,0.06333333333333332,0.004237901006392373,10,1.0,0,10,10,0,0,0,0,0,0,0,0,0,301,Medium
Study_25,Site 1743,JPN,ASIA,3,0.05030701754385967,0.05096491228070178,0.000569753555121348,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,18,Medium
Study_25,Site 1744,JPN,ASIA,6,0.0510745614035088,0.05787280701754397,0.003365352906408549,6,1.0,0,6,6,0,0,0,0,0,0,0,0,0,50,Medium
Study_25,Site 1745,JPN,ASIA,5,0.05004385964912282,0.05063596491228073,0.0004288948950791252,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,26,Medium
Study_25,Site 1747,MYS,ASIA,7,0.05181077694235593,0.05787280701754397,0.003423040197645584,7,1.0,0,7,7,0,0,0,0,0,0,0,0,0,74,Medium
Study_25,Site 1770,MEX,AMERICA,5,0.05214912280701759,0.06050438596491242,0.004707511531578561,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,58,Medium
Study_25,Site 1771,MEX,AMERICA,3,0.0510745614035088,0.053267543859649186,0.0018991785170711657,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,25,Medium
Study_25,Site 1772,MEX,AMERICA,2,0.07347039473684219,0.0936732456140352,0.02857114570912753,3,1.5,0,2,2,0,0,0,0,0,0,0,0,1,42,Medium
Study_25,Site 1791,RUS,EMEA,4,0.05137609649122811,0.05392543859649129,0.002104149239297776,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,37,Medium
Study_25,Site 1795,RUS,EMEA,2,0.06333333333333332,0.06333333333333332,0.0,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,95,Medium
Study_25,Site 1816,SGP,ASIA,8,0.04969024122807019,0.049978070175438614,0.00011630045743199831,8,1.0,0,8,8,0,0,0,0,0,0,0,0,0,33,Medium
Study_25,Site 1845,ESP,EMEA,2,0.049978070175438614,0.05063596491228073,0.0009304036594559963,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,10,Medium
Study_25,Site 1846,ESP,EMEA,2,0.05310307017543865,0.05622807017543869,0.004419417382415975,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,29,Medium
Study_25,Site 1847,ESP,EMEA,1,0.049978070175438614,0.049978070175438614,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,5,Medium
Study_25,Site 1848,ESP,EMEA,1,0.04964912280701756,0.04964912280701756,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,4,Medium
Study_25,Site 1849,ESP,EMEA,2,0.050471491228070195,0.05096491228070178,0.0006978027445919923,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,13,Medium
Study_25,Site 1850,ESP,EMEA,2,0.05145833333333337,0.051622807017543904,0.00023260091486400643,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,19,Medium
Study_25,Site 1906,SWE,EMEA,7,0.05068295739348373,0.05524122807017552,0.0020226792548235398,7,1.0,0,7,7,0,0,0,0,0,0,0,0,0,50,Medium
Study_25,Site 1909,TWN,ASIA,7,0.05273182957393486,0.06333333333333332,0.005262805439326463,7,1.0,0,7,7,0,0,0,0,0,0,0,0,0,94,Medium
Study_25,Site 1951,VNM,ASIA,9,0.05239035087719303,0.055570175438596575,0.002515963575785944,9,1.0,0,9,9,0,0,0,0,0,0,0,0,0,111,Medium
Study_25,Site 1957,USA,AMERICA,1,0.05458333333333341,0.05458333333333341,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,19,Medium
Study_25,Site 1958,USA,AMERICA,1,0.04964912280701756,0.04964912280701756,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,4,Medium
Study_25,Site 1960,USA,AMERICA,6,0.056589912280701815,0.06333333333333332,0.005041165374985257,6,1.0,0,6,6,0,0,0,0,0,0,0,0,0,189,Medium
Study_25,Site 1981,SVN,EMEA,13,0.06015688259109318,0.08709429824561407,0.013146756360619852,15,1.1538461538461537,0,13,13,0,0,0,0,0,0,0,0,2,288,Medium
Study_25,Site 2,ARG,AMERICA,6,0.05019736842105266,0.05063596491228073,0.0002685844016209682,6,1.0,0,6,6,0,0,0,0,0,0,0,0,0,34,Medium
Study_25,Site 2184,DEU,EMEA,2,0.07083881578947374,0.09202850877192992,0.029966751198311527,3,1.5,0,2,2,0,0,0,0,0,0,0,0,1,26,Medium
Study_25,Site 2188,RUS,EMEA,14,0.060114348370927405,0.06333333333333332,0.003957011188227571,14,1.0,0,14,14,0,0,0,0,0,0,0,0,0,550,Medium
Study_25,Site 2192,CHN,ASIA,6,0.05414473684210533,0.061491228070175596,0.005103103630798347,6,1.0,0,6,6,0,0,0,0,0,0,0,0,0,106,Medium
Study_25,Site 2193,CHN,ASIA,32,0.05073876096491231,0.05820175438596503,0.0018313823169705493,32,1.0,0,32,32,0,0,0,0,0,0,0,0,0,234,Medium
Study_25,Site 2194,CHN,ASIA,20,0.05160635964912284,0.062478070175438764,0.003485298291486523,20,1.0,0,20,20,0,0,0,0,0,0,0,0,0,199,Medium
Study_25,Site 2195,CHN,ASIA,2,0.04964912280701756,0.04964912280701756,0.0,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,8,Medium
Study_25,Site 2196,CHN,ASIA,4,0.05491228070175447,0.05787280701754397,0.003512196793431396,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,80,Medium
Study_25,Site 2197,CHN,ASIA,5,0.05024122807017546,0.05096491228070178,0.00042889489507912765,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,29,Medium
Study_25,Site 2198,CHN,ASIA,3,0.054868421052631594,0.06333333333333332,0.007396952905129346,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,94,Medium
Study_25,Site 2199,CHN,ASIA,5,0.05037280701754389,0.052609649122807065,0.0012824729401064567,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,31,Medium
Study_25,Site 2200,CHN,ASIA,2,0.051129385964912316,0.05228070175438601,0.0016282064040479885,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,17,Medium
Study_25,Site 2201,CHN,ASIA,1,0.052609649122807065,0.052609649122807065,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,13,Medium
Study_25,Site 2202,CHN,ASIA,8,0.05273300438596496,0.05392543859649129,0.0011786825339458816,8,1.0,0,8,8,0,0,0,0,0,0,0,0,0,107,Medium
Study_25,Site 2203,CHN,ASIA,1,0.05195175438596496,0.05195175438596496,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,11,Medium
Study_25,Site 2204,CHN,ASIA,3,0.0498684210526316,0.049978070175438614,0.00018991785170711432,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,14,Medium
Study_25,Site 2205,CHN,ASIA,1,0.04964912280701756,0.04964912280701756,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,4,Medium
Study_25,Site 2206,DEU,EMEA,3,0.05063596491228073,0.051622807017543904,0.0008703129312712595,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,21,Medium
Study_25,Site 2207,DEU,EMEA,4,0.05080043859649126,0.051622807017543904,0.0009495892585355849,4,1.0,0,4,4,0,0,0,0,0,0,0,0,0,30,Medium
Study_25,Site 2208,JPN,ASIA,2,0.05145833333333337,0.052609649122807065,0.0016282064040479861,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,19,Medium
Study_25,Site 2209,JPN,ASIA,1,0.06333333333333332,0.06333333333333332,0.0,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,46,Medium
Study_25,Site 2210,JPN,ASIA,3,0.04975877192982458,0.049978070175438614,0.00018991785170711432,3,1.0,0,3,3,0,0,0,0,0,0,0,0,0,13,Medium
Study_25,Site 2211,MEX,AMERICA,2,0.050307017543859675,0.050307017543859675,0.0,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,12,Medium
Study_25,Site 2212,TWN,ASIA,2,0.05145833333333337,0.05293859649122812,0.002093408233775982,2,1.0,0,2,2,0,0,0,0,0,0,0,0,0,19,Medium
Study_25,Site 2213,THA,ASIA,9,0.05034356725146202,0.05195175438596496,0.0009222918772621135,9,1.0,0,9,9,0,0,0,0,0,0,0,0,0,55,Medium
Study_25,Site 2214,THA,ASIA,13,0.050661268556005425,0.05392543859649129,0.0014241403825639108,13,1.0,0,13,13,0,0,0,0,0,0,0,0,0,92,Medium
Study_25,Site 2215,THA,ASIA,5,0.050438596491228095,0.05359649122807024,0.0018107051242793504,5,1.0,0,5,5,0,0,0,0,0,0,0,0,0,32,Medium
